riverseg, landseg,flofor,flohvf,flopas,flours,floafo,flocfo,flonpa,flotrp,floalf,flohyw,flohyo,flonhy,flonal,flohom,flonho,flohwm,flonhi,flolwm,flonlo,florpd,flonpd,flocpd,florex,flonex,flocex,florcn,floccn,florid,flonid,flocid,tn for,tn hvf,tn pas,tn urs,tn afo,tn cfo,tn npa,tn trp,tn alf,tn hyw,tn hyo,tn nhy,tn nal,tn hom,tn nho,tn hwm,tn nhi,tn lwm,tn nlo,tn rpd,tn npd,tn cpd,tn rex,tn nex,tn cex,tn rcn,tn ccn,tn rid,tn nid,tn cid,tp for,tp hvf,tp pas,tp urs,tp afo,tp cfo,tp npa,tp trp,tp alf,tp hyw,tp hyo,tp nhy,tp nal,tp hom,tp nho,tp hwm,tp nhi,tp lwm,tp nlo,tp rpd,tp npd,tp cpd,tp rex,tp nex,tp cex,tp rcn,tp ccn,tp rid,tp nid,tp cid,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
WL0_5881_0000,F24037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.072,0.06,0.072,0.06,0.06,0.06,0.06,0.06,0.073,0.06,0.06,0.06,0.077,0.06,0.079,0.077,0.079,0.077,0.073,0.077,0.077,0.079,0.06
WM0_3650_0001,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082,0.082,0,0,0.082,0,0,0.083,0.082,0.083,0.082,0.082,0.082,0.082,0.082,0.097,0.082,0.082,0.082,0.096,0.082,0.092,0.096,0.092,0.078,0.097,0.096,0.096,0.092,0.082
WM0_3650_0001,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.197,0.197,0,0,0.197,0,0,0.21,0.197,0.21,0.197,0.197,0.197,0.197,0.197,0.219,0.197,0.197,0.197,0.197,0.197,0.205,0.197,0.205,0.2,0.219,0.197,0.197,0.205,0.197
WM0_3650_0001,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.279,0.279,0,0,0.279,0,0,0.293,0.279,0.293,0.279,0.279,0.279,0.279,0.279,0.316,0.279,0.279,0.279,0.293,0.279,0.297,0.293,0.297,0.278,0.316,0.293,0.293,0.297,0.279
WM0_3650_0001,F24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.279,0.279,0,0,0.279,0,0,0.293,0.279,0.293,0.279,0.279,0.279,0.279,0.279,0.316,0.279,0.279,0.279,0.293,0.279,0.297,0.293,0.297,0.278,0.316,0.293,0.293,0.297,0.279
WM0_3740_0001,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.046,0.046,0,0,0.046,0,0,0.057,0.046,0.057,0.046,0.046,0.046,0.046,0.046,0.059,0.046,0.046,0.046,0.05,0.046,0.073,0.05,0.073,0.059,0.059,0.05,0.05,0.073,0.046
WM0_3740_0001,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054,0.054,0,0,0.054,0,0,0.069,0.054,0.069,0.054,0.054,0.054,0.054,0.054,0.063,0.054,0.054,0.054,0.063,0.054,0.067,0.063,0.067,0.084,0.063,0.063,0.063,0.067,0.054
WM0_3741_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037,0.037,0,0,0.037,0,0,0.038,0.037,0.038,0.037,0.037,0.037,0.037,0.037,0.055,0.037,0.037,0.037,0.041,0.037,0.032,0.041,0.032,0.042,0.055,0.041,0.041,0.032,0.037
WM0_3741_0000,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028,0.028,0,0,0.028,0,0,0.027,0.028,0.027,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.027,0.028,0.028,0.027,0.028,0.028,0.028,0.027,0.027,0.028,0.028
WM0_3741_0000,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065,0.065,0,0,0.065,0,0,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.083,0.065,0.065,0.065,0.068,0.065,0.06,0.068,0.06,0.07,0.083,0.068,0.068,0.06,0.065
WM0_3742_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091,0.091,0,0,0.091,0,0,0.077,0.091,0.077,0.091,0.091,0.091,0.091,0.091,0.078,0.091,0.091,0.091,0.074,0.091,0.075,0.074,0.075,0.096,0.078,0.074,0.074,0.075,0.091
WM0_3742_0000,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091,0.091,0,0,0.091,0,0,0.077,0.091,0.077,0.091,0.091,0.091,0.091,0.091,0.078,0.091,0.091,0.091,0.074,0.091,0.075,0.074,0.075,0.096,0.078,0.074,0.074,0.075,0.091
WM0_3743_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091,0.091,0,0,0.091,0,0,0.077,0.091,0.077,0.091,0.091,0.091,0.091,0.091,0.078,0.091,0.091,0.091,0.074,0.091,0.075,0.074,0.075,0.096,0.078,0.074,0.074,0.075,0.091
WM0_3744_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.099,0.099,0,0,0.099,0,0,0.085,0.099,0.085,0.099,0.099,0.099,0.099,0.099,0.087,0.099,0.099,0.099,0.068,0.099,0.083,0.068,0.083,0.076,0.087,0.068,0.068,0.083,0.099
WM0_3745_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091,0.091,0,0,0.091,0,0,0.077,0.091,0.077,0.091,0.091,0.091,0.091,0.091,0.078,0.091,0.091,0.091,0.074,0.091,0.075,0.074,0.075,0.096,0.078,0.074,0.074,0.075,0.091
WM0_3881_3880,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175,0.175,0,0,0.175,0,0,0.202,0.175,0.202,0.175,0.175,0.175,0.175,0.175,0.157,0.175,0.175,0.175,0.169,0.175,0.205,0.169,0.205,0.177,0.157,0.169,0.169,0.205,0.175
WM0_3881_3880,A24013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125,0.125,0,0,0.125,0,0,0.137,0.125,0.137,0.125,0.125,0.125,0.125,0.125,0.123,0.125,0.125,0.125,0.134,0.125,0.091,0.134,0.091,0.13,0.123,0.134,0.134,0.091,0.125
WM0_3881_3880,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175,0.175,0,0,0.175,0,0,0.202,0.175,0.202,0.175,0.175,0.175,0.175,0.175,0.157,0.175,0.175,0.175,0.169,0.175,0.205,0.169,0.205,0.177,0.157,0.169,0.169,0.205,0.175
WM0_3881_3880,F24013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475,0.475,0,0,0.475,0,0,0.541,0.475,0.541,0.475,0.475,0.475,0.475,0.475,0.437,0.475,0.475,0.475,0.472,0.475,0.501,0.472,0.501,0.484,0.437,0.472,0.472,0.501,0.475
WM0_3960_0000,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.057,0,0,0.057,0,0,0.077,0.057,0.077,0.057,0.057,0.057,0.057,0.057,0.082,0.057,0.057,0.057,0.061,0.057,0.084,0.061,0.084,0.084,0.082,0.061,0.061,0.084,0.057
WM0_3960_0000,F24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.057,0,0,0.057,0,0,0.077,0.057,0.077,0.057,0.057,0.057,0.057,0.057,0.082,0.057,0.057,0.057,0.061,0.057,0.084,0.061,0.084,0.084,0.082,0.061,0.061,0.084,0.057
WM0_3961_0000,A24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037,0.037,0,0,0.037,0,0,0.048,0.037,0.048,0.037,0.037,0.037,0.037,0.037,0.06,0.037,0.037,0.037,0.045,0.037,0.036,0.045,0.036,0.044,0.06,0.045,0.045,0.036,0.037
WM0_3961_0000,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.097,0.097,0,0,0.097,0,0,0.098,0.097,0.098,0.097,0.097,0.097,0.097,0.097,0.11,0.097,0.097,0.097,0.089,0.097,0.098,0.089,0.098,0.097,0.11,0.089,0.089,0.098,0.097
WM0_3961_0000,F24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037,0.037,0,0,0.037,0,0,0.048,0.037,0.048,0.037,0.037,0.037,0.037,0.037,0.06,0.037,0.037,0.037,0.045,0.037,0.036,0.045,0.036,0.044,0.06,0.045,0.045,0.036,0.037
WM0_3961_0000,F24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171,0.171,0,0,0.171,0,0,0.194,0.171,0.194,0.171,0.171,0.171,0.171,0.171,0.23,0.171,0.171,0.171,0.179,0.171,0.17,0.179,0.17,0.185,0.23,0.179,0.179,0.17,0.171
WM0_3962_0000,A24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.067,0.067,0,0,0.067,0,0,0.068,0.067,0.068,0.067,0.067,0.067,0.067,0.067,0.058,0.067,0.067,0.067,0.068,0.067,0.068,0.068,0.068,0.069,0.058,0.068,0.068,0.068,0.067
WM0_3962_0000,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.067,0.067,0,0,0.067,0,0,0.073,0.067,0.073,0.067,0.067,0.067,0.067,0.067,0.093,0.067,0.067,0.067,0.079,0.067,0.062,0.079,0.062,0.067,0.093,0.079,0.079,0.062,0.067
WM0_3962_0000,F24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134,0.134,0,0,0.134,0,0,0.141,0.134,0.141,0.134,0.134,0.134,0.134,0.134,0.151,0.134,0.134,0.134,0.147,0.134,0.13,0.147,0.13,0.136,0.151,0.147,0.147,0.13,0.134
WM0_3963_0000,A24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076,0.076,0,0,0.076,0,0,0.079,0.076,0.079,0.076,0.076,0.076,0.076,0.076,0.157,0.076,0.076,0.076,0.075,0.076,0.075,0.075,0.075,0.089,0.157,0.075,0.075,0.075,0.076
WM0_3964_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.1,0,0,0.1,0,0,0.087,0.1,0.087,0.1,0.1,0.1,0.1,0.1,0.089,0.1,0.1,0.1,0.067,0.1,0.085,0.067,0.085,0.072,0.089,0.067,0.067,0.085,0.1
WM0_3964_0000,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072,0.072,0,0,0.072,0,0,0.05,0.072,0.05,0.072,0.072,0.072,0.072,0.072,0.094,0.072,0.072,0.072,0.056,0.072,0.072,0.056,0.072,0.088,0.094,0.056,0.056,0.072,0.072
WM0_3964_0000,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172,0.172,0,0,0.172,0,0,0.137,0.172,0.137,0.172,0.172,0.172,0.172,0.172,0.183,0.172,0.172,0.172,0.123,0.172,0.157,0.123,0.157,0.16,0.183,0.123,0.123,0.157,0.172
WM0_3965_0000,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.1,0,0,0.1,0,0,0.087,0.1,0.087,0.1,0.1,0.1,0.1,0.1,0.089,0.1,0.1,0.1,0.067,0.1,0.085,0.067,0.085,0.072,0.089,0.067,0.067,0.085,0.1
WM0_3965_0000,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.1,0,0,0.1,0,0,0.087,0.1,0.087,0.1,0.1,0.1,0.1,0.1,0.089,0.1,0.1,0.1,0.067,0.1,0.085,0.067,0.085,0.072,0.089,0.067,0.067,0.085,0.1
WM0_3966_0000,A24003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076,0.076,0,0,0.076,0,0,0.079,0.076,0.079,0.076,0.076,0.076,0.076,0.076,0.157,0.076,0.076,0.076,0.075,0.076,0.075,0.075,0.075,0.089,0.157,0.075,0.075,0.075,0.076
WM1_3660_3910,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215,0.215,0,0,0.215,0,0,0.23,0.215,0.23,0.215,0.215,0.215,0.215,0.215,0.221,0.215,0.215,0.215,0.2,0.215,0.221,0.2,0.221,0.233,0.221,0.2,0.2,0.221,0.215
WM1_3660_3910,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215,0.215,0,0,0.215,0,0,0.23,0.215,0.23,0.215,0.215,0.215,0.215,0.215,0.221,0.215,0.215,0.215,0.2,0.215,0.221,0.2,0.221,0.233,0.221,0.2,0.2,0.221,0.215
WM1_3882_3880,A24013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0,0,0.195,0,0,0.211,0.195,0.211,0.195,0.195,0.195,0.195,0.195,0.228,0.195,0.195,0.195,0.18,0.195,0.241,0.18,0.241,0.223,0.228,0.18,0.18,0.241,0.195
WM1_3882_3880,A24027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.196,0.196,0,0,0.196,0,0,0.224,0.196,0.224,0.196,0.196,0.196,0.196,0.196,0.284,0.196,0.196,0.196,0.196,0.196,0.243,0.196,0.243,0.212,0.284,0.196,0.196,0.243,0.196
WM1_3910_0001,A24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.259,0.259,0,0,0.259,0,0,0.293,0.259,0.293,0.259,0.259,0.259,0.259,0.259,0.189,0.259,0.259,0.259,0.213,0.259,0.299,0.213,0.299,0.222,0.189,0.213,0.213,0.299,0.259
WM1_3910_0001,A24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.228,0.228,0,0,0.228,0,0,0.256,0.228,0.256,0.228,0.228,0.228,0.228,0.228,0.278,0.228,0.228,0.228,0.243,0.228,0.252,0.243,0.252,0.257,0.278,0.243,0.243,0.252,0.228
WM1_3910_0001,F24005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.259,0.259,0,0,0.259,0,0,0.293,0.259,0.293,0.259,0.259,0.259,0.259,0.259,0.189,0.259,0.259,0.259,0.213,0.259,0.299,0.213,0.299,0.222,0.189,0.213,0.213,0.299,0.259
WM1_3910_0001,F24510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.746,0.746,0,0,0.746,0,0,0.842,0.746,0.842,0.746,0.746,0.746,0.746,0.746,0.656,0.746,0.746,0.746,0.669,0.746,0.85,0.669,0.85,0.701,0.656,0.669,0.669,0.85,0.746
