riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,dbl,sch,scl,oac,ohy,pas,fsp,fnp,nir,nnr,nci,nch,ntg,mir,mnr,mci,mch,mtg,mcn,cir,cnr,cci,cch,ctg,ccn,cmo,cfr,hfr,for,wfp,wto,osp,wat,stb,stf,sho
SL1_2190_2350,N42011,4.060471535,36.092266083,40.181415558,38.267433167,64.713241577,20.485336304,3.615061283,12.5947752,22.607694626,1.376186371,5.533749104,12.460103989,52.437904358,44.665752411,0.058371257,0.72694993,25.90813446,61.916309357,35.03729248,97.931129456,320.137298584,2.036132813,5.210170269,2.129333019,10.653648376,20.648008347,8.619362831,0,0,0,0,0,0,0,0,28.653432846,1881.716186523,10.632174492,20.134958267,67.415260315,20.173564911,0,0,0
SL2_2070_2090,N42011,0.020248195,0.221088246,0.246144712,0.23441869,0.322800249,0.125489369,0.022145182,0.077153109,0.138502121,0.008429959,0.033899788,0.076320656,0.261572391,0.222815573,0.00032076,0.003994714,0.140672058,1.07379961,1.692136884,3.148802519,6.694634914,0,0,0,0,0,0.188949868,0,0,0,0,0,0,0,0,6.766949654,471.98469162,2.249225855,6.909484386,15.855802536,0.441504329,0,0,0
SL2_2200_2350,N42011,31.305728912,319.542694092,355.743164063,338.795959473,499.013458252,181.364776611,32.005550385,111.506317139,200.182022095,12.184072495,48.992797852,110.314750671,404.356628418,344.424438477,0.48225981,6.006017685,312.736175537,792.733459473,106.22694397,447.058532715,2042.401245117,19.837339401,37.508739471,4.181912899,30.75878334,105.498626709,57.78112793,0,0,0,0,0,0,0,0,105.177703857,6907.540527344,218.15447998,474.493865967,799.022766113,233.734207153,0,0,0
ZZ0_9999_9999,N42011,1483.384643555,20510.98046875,22834.783203125,21747.056640625,23640.197265625,11641.657226563,2054.410400391,7157.506347656,12848.046875,782.078979492,3144.791259766,7080.98046875,19155.935546875,16316.71875,27.241863251,339.267578125,4443.881280184,9378.898278236,2238.696080208,7132.57861948,28130.389213562,3781.205322266,16030.33203125,1588.794799805,9352.794921875,20171.837890625,1506.720947266,0,0,0,0,0,0,0,0,2770.004394531,184729.507141113,7326.103302002,6438.895755768,14667.73487854,6757.476607949,0,0,0
SJ2_2570_2660,N42013,16.021156311,99.621986389,212.721282959,241.549087524,264.841247559,315.860748291,55.740127563,27.041070938,113.152046204,3.445056915,12.120931625,162.227554321,127.021354675,102.473381042,0.554340065,2.998875856,24.723817825,31.395629883,4.335049629,11.105603218,150.705108643,0,0,0,0,0,1.373676062,0,0,0,0,0,0,0,0,2.355374813,154.709030151,0.362998813,35.26190567,22.148902893,6.373632431,0,0,0
SJ3_2040_1980,N42013,222.46043396,655.823303223,1400.369384766,1590.146484375,3678.021728516,2079.348388672,366.943847656,178.014816284,744.872741699,22.679281235,79.793678284,1067.963500977,1764.027954102,1423.104980469,4.812048435,26.032279968,897.542738958,1302.540455937,361.8515625,1140.913085938,4537.803561295,137.358001709,432.43157959,72.718551636,464.916015625,1092.699584961,64.525405884,167.975616455,1241.364868164,130.858047485,638.52935791,909.137451172,19.083730698,109.829353333,781.605529785,1054.521850586,69247.40625,1457.068481445,697.403747559,1712.324868824,883.372680664,0,0,0
SJ3_2230_2060,N42013,173.108718872,953.620605469,2036.251586914,2312.203369141,2861.958740234,3023.542724609,533.566345215,258.847229004,1083.174804688,32.977401733,116.026100159,1552.90637207,1372.633422852,1107.362426758,5.419634342,29.319206238,289.390563965,367.149719238,98.867286682,208.310562134,1973.349365234,4.914448738,19.617027283,2.710547924,9.370140076,23.655822754,18.524562836,0,0,0,0,0,0,0,0,368.274932861,24188.658203125,201.412155151,228.201538086,600.129394531,480.245513916,0,0,0
SJ3_2250_2230,N42013,411.41293335,1289.704833984,2753.886962891,3127.092041016,6802.808105469,4089.129150391,721.610900879,350.072540283,1464.930786133,44.599597931,156.91708374,2100.197021484,3262.716796875,2632.173339844,9.183319092,49.680038452,1151.032532752,2331.774845123,479.907097816,1578.419549942,8604.019658566,608.448577495,1558.059339762,185.603666991,1255.517382018,2908.760555532,127.540763855,322.897934334,1901.570795536,227.408151686,1091.0662705,1772.756880403,32.830787659,168.510741591,1167.834228516,1209.956054688,79824.923583984,1720.966594696,640.879211426,3280.080518723,1532.149945736,0,0,0
SW3_1920_1750,N42013,0.127380028,0.49064815,1.04767704,1.189658761,2.105578423,1.555648685,0.274523258,0.1331833,0.55724293,0.016958218,0.059693631,0.798996389,1.009861708,0.814693809,0.003095176,0.016744323,2.809694767,0.176956043,2.217283249,0.062301245,14.306340218,0,0,0,0,0,0.120965436,0,0,0,0,0,0,0,0,8.674466133,569.623962402,0.002147868,30.52599144,28.50176239,1.196549296,0,0,0
SU1_0940_0900,N42015,31.829647064,9.825785637,53.119064331,78.467704773,60.803382874,61.270301819,10.812402725,10.940216064,56.941570282,3.613370657,6.558375359,234.631958008,150.283081055,91.911048889,0.019478429,0.544703424,67.275169373,86.802825928,82.575294495,161.679443359,349.009307861,0,0,0,0,0,9.957924843,0,0,0,0,0,0,0,0,642.823974609,42212.18359375,506.802032471,3131.427001953,985.187988281,735.006408691,0,0,0
SU2_0450_0720,N42015,3.740172148,1.235513806,6.679296017,9.86668396,7.143855572,7.704248428,1.359573245,1.375644684,7.160432339,0.454352468,0.824665785,29.50317955,17.656951904,10.804300308,0.002356804,0.065906718,102.974533081,321.069152832,42.023136139,213.203155518,416.191680908,0,0,0,0,0,14.596427917,0,0,0,0,0,0,0,0,2.196989059,144.2787323,26.382959366,16.522146225,25.30673027,32.286190033,0,0,0
SU2_0680_0610,N42015,763.091491699,45.094142914,243.781845093,360.11630249,1461.182861328,281.191894531,49.622097015,50.208683014,261.273712158,16.583086014,30.098587036,1076.803100586,3611.475830078,2195.6328125,0.277166128,7.750795841,271.017913818,276.886535645,107.245773315,155.456314087,961.35760498,0,0,0,0,0,23.610454559,0,0,0,0,0,0,0,0,289.826080322,19032.404296875,484.200073242,482.582794189,1681.833129883,385.152435303,0,0,0
SU2_0700_0860,N42015,1073.212036133,73.556602478,397.651885986,587.414245605,2054.8125,458.674255371,80.942512512,81.899330139,426.189483643,27.049982071,49.096191406,1756.459350586,5078.698730469,3088.341064453,0.399735987,11.178394318,384.700286865,507.220397949,178.12310791,274.421203613,1479.431152344,0,0,0,0,0,37.626873016,0,0,0,0,0,0,0,0,408.365478516,26816.767578125,667.018127441,610.845275879,1941.098876953,1017.32434082,0,0,0
SU2_0800_0850,N42015,2991.684082031,257.397857666,1391.509643555,2055.548095703,5726.944824219,1605.046386719,283.243469238,286.591705322,1491.366821289,94.656433105,171.80305481,6146.40625,14154.78125,8611.072265625,1.15622735,32.333251953,965.305053711,1870.458374023,345.220947266,767.315124512,4363.973144531,0,0,0,0,0,110.756492615,0,0,0,0,0,0,0,0,845.19140625,55503.484375,1982.288696289,1613.529174805,5805.752441406,2005.927856445,0,0,0
SU2_0890_0900,N42015,1765.254394531,176.688613892,955.190979004,1411.015136719,3378.751953125,1101.770751953,194.430114746,196.728485107,1023.769592285,64.976127625,117.93296051,4219.155761719,8350.96875,5082.019042969,0.707668006,19.789541245,535.065979004,842.375366211,212.181182861,326.292388916,2444.009277344,42.652351379,128.945877075,19.114156723,98.115180969,189.258773804,64.463851929,0,0,0,0,0,0,0,0,527.071228027,35023.9609375,1323.312133789,1523.534057617,2927.060791016,1150.317993164,0,0,0
SU2_0900_0870,N42015,95.214164734,5.931722164,32.067234039,47.3699646,182.3099823,36.988231659,6.527332306,6.604492188,34.366565704,2.18135047,3.959181547,141.643341064,450.598724365,273.967163086,0.034463253,0.963745594,29.353727341,40.791065216,10.370642662,15.441382408,148.797271729,0,0,0,0,0,3.261214495,0,0,0,0,0,0,0,0,27.931499481,1834.233398438,34.70582962,60.90057373,147.056381226,90.934120178,0,0,0
SU2_0920_0830,N42015,36.811717987,5.615454197,30.357606888,44.844432831,70.423866272,35.016090393,6.179307938,6.252353668,32.539573669,2.065048218,3.748118401,134.092147827,174.060897827,106.057991028,0.017526904,0.490130126,34.810665131,71.958984375,40.593624115,58.95186615,130.272842407,0,0,0,0,0,4.484850883,0,0,0,0,0,0,0,0,76.202270508,5003.999023438,135.933990479,465.921417236,207.941589355,132.193786621,0,0,0
SU2_0990_0950,N42015,122.523246765,9.979152679,53.947963715,79.692337036,234.556365967,62.226654053,10.981170654,11.110978127,57.819656372,3.669770718,6.660702229,238.292404175,579.73223877,352.641937256,0.0474841,1.327866435,43.34810257,34.984214783,14.739926338,17.343141556,151.603851318,0,0,0,0,0,3.491263151,0,0,0,0,0,0,0,0,46.970371246,3084.48828125,223.895019531,132.234207153,290.481262207,186.252426147,0,0,0
SU3_0831_0790,N42015,171.37940979,8.71201992,47.097667694,69.573028564,328.185241699,54.325233459,9.586803436,9.700129509,50.473926544,3.203788757,5.814916611,208.033828735,811.144958496,493.04699707,0.059042934,1.651102781,32.745437622,66.637901306,17.082748413,27.49090004,136.853759766,0,0,0,0,0,3.741649866,0,0,0,0,0,0,0,0,37.902568817,2489.036621094,71.283500671,82.46762085,281.998382568,39.097949982,0,0,0
SU3_0870_0730,N42015,467.02331543,49.344238281,266.75881958,394.057952881,893.864807129,307.694091797,54.298957825,54.940826416,285.925811768,18.146030426,32.935489655,1178.296264648,2209.291015625,1344.651611328,0.196886361,5.505816936,264.72744751,352.493438721,117.699829102,224.167922974,1134.216552734,0,0,0,0,0,27.892147064,0,0,0,0,0,0,0,0,396.097137451,26010.83984375,497.820159912,583.746337891,1132.242797852,576.703063965,0,0,0
SU5_0600_0750,N42015,345.829406738,42.025905609,227.195709229,335.614440918,661.837280273,262.059387207,46.245769501,46.792438507,243.551498413,15.45475769,28.05090332,1003.546203613,1635.813720703,995.987854004,0.15048559,4.208245277,325.403137207,580.39440918,116.890457153,351.716156006,1308.828857422,0,0,0,0,0,35.752616882,0,0,0,0,0,0,0,0,213.15057373,13997.251953125,478.990570068,342.633026123,854.272338867,883.837219238,0,0,0
SU5_0610_0600,N42015,696.299865723,42.685745239,230.762054443,340.883331299,1333.265380859,266.173950195,46.971870422,47.527126312,247.325500488,15.697411537,28.491092682,1019.294128418,3295.315185547,2003.525390625,0.255450368,7.143527031,221.726165771,228.697692871,105.198348999,151.133850098,1044.057006836,0,0,0,0,0,23.32862854,0,0,0,0,0,0,0,0,286.564056396,18818.16015625,422.403808594,494.645233154,1434.795776367,688.883239746,0,0,0
SU7_0540_0720,N42015,780.26348877,58.840431213,318.095611572,469.893127441,1493.833496094,366.909088135,64.748664856,65.514060974,340.938415527,21.638198853,39.273773193,1405.054077148,3692.180908203,2245.570556641,0.300170004,8.394085884,260.948638916,242.023880005,113.615463257,127.417915344,1161.936401367,0,0,0,0,0,25.395641327,0,0,0,0,0,0,0,0,413.880981445,27178.7734375,582.963623047,622.146972656,1835.313476563,726.818786621,0,0,0
SU7_0550_0540,N42015,15.156639099,1.58910954,8.590866089,12.690462112,29.010112762,9.909154892,1.748674154,1.769345045,9.208654404,0.584385157,1.06068325,37.946613312,71.701980591,43.639442444,0.006538867,0.18285577,10.301182747,5.244054794,6.759060383,2.887376308,41.40348053,0,0,0,0,0,0.887344062,0,0,0,0,0,0,0,0,29.72533989,1951.978515625,0.047371354,34.149658203,91.017189026,19.635984421,0,0,0
SU7_0720_0750,N42015,153.773391724,26.070865631,140.940917969,208.198913574,294.116790771,162.569107056,28.688671112,29.027797699,151.059616089,9.587392807,17.401304245,622.547241211,726.942993164,443.117645264,0.07382293,2.064417124,130.117156982,293.593444824,73.061546326,145.676177979,577.265197754,0,0,0,0,0,16.252016068,0,0,0,0,0,0,0,0,81.422477722,5346.979003906,218.559356689,40.764083862,328.134399414,504.981262207,0,0,0
SU7_0730_0860,N42015,2609.767333984,229.122589111,1238.654052734,1829.748779297,4995.879394531,1428.731079102,252.12902832,255.109451294,1327.642456055,84.258384705,152.930938721,5471.238769531,12347.897460938,7512.159667969,1.021110535,28.554788589,1030.019775391,1539.198852539,379.554046631,785.945556641,4500.937988281,0,0,0,0,0,109.735618591,0,0,0,0,0,0,0,0,915.25579834,60104.00390625,1598.489379883,1484.699829102,4625.133300781,3931.066162109,0,0,0
SU7_0750_0850,N42015,533.438598633,106.289703369,574.609985352,848.818054199,1019.997131348,662.786804199,116.962387085,118.344985962,615.879638672,39.087371826,70.94442749,2538.099121094,2521.040283203,1537.821289063,0.270637661,7.568231106,253.856933594,355.45614624,107.392181396,199.44934082,1063.766601563,0,0,0,0,0,26.381368637,0,0,0,0,0,0,0,0,255.926361084,16806.76953125,436.744262695,347.887390137,1002.221191406,1406.975341797,0,0,0
SU7_0850_0730,N42015,34.917369843,5.453792095,29.48365593,43.553417206,66.797477722,34.008022308,6.001413822,6.072356224,31.602901459,2.005598068,3.640216827,130.231811523,165.097885132,100.605422974,0.01655967,0.463081926,115.174980164,286.76852417,45.117584229,186.168457031,364.665130615,0,0,0,0,0,13.296401978,0,0,0,0,0,0,0,0,18.221752167,1196.609863281,78.029724121,4.612582207,95.45135498,456.782775879,0,0,0
SU7_0860_0960,N42015,1034.670776367,96.600395203,522.229492188,771.440612793,1980.575805664,602.367492676,106.30014801,107.556724548,559.760742188,35.524188995,64.477294922,2306.731445313,4895.2265625,2978.531005859,0.416245699,11.640079498,464.684265137,653.952575684,199.679962158,319.074951172,1750.174438477,0,0,0,0,0,45.137466431,0,0,0,0,0,0,0,0,529.611633301,34778.73828125,963.327148438,762.321777344,2032.891967773,2013.514404297,0,0,0
SW2_1030_1060,N42015,130.302322388,11.411686897,61.692424774,91.132492065,249.436309814,71.159446716,12.557545662,12.705988884,66.122932434,4.196576118,7.616871834,272.500457764,616.510498047,375.06817627,0.052755129,1.475267768,54.249462128,42.853523254,39.682605743,24.551294327,211.322769165,0,0,0,0,0,4.965486526,0,0,0,0,0,0,0,0,117.80632782,7736.060546875,178.554321289,231.733825684,223.695098877,217.904708862,0,0,0
SW3_1060_1260,N42015,2.825926781,0.716052473,3.871041775,5.718318939,5.401437283,4.465061665,0.787952065,0.797266424,4.14980793,0.263323814,0.477946728,17.098787308,13.35033226,8.154125214,0.001601349,0.044780824,7.882357121,7.332722187,6.586785793,24.437084198,27.630142212,0,0,0,0,0,0.984265268,0,0,0,0,0,0,0,0,40.867088318,2683.611328125,21.276977539,62.067169189,53.553173065,27.462068558,0,0,0
SJ2_2530_2820,N42021,0.168094605,1.738198876,1.261803746,2.562391758,2.362365246,0.604311228,0.106642455,1.917039514,0.555692255,0.20143576,0.27358216,2.173454762,2.435716629,1.775701046,0,0.012918102,1.575434208,0.193625182,1.358397365,0.170315087,4.919906616,0,0,0,0,0,0.055734575,0,0,0,0,0,0,0,0,11.086687088,728.027587891,0.000136345,14.578063965,12.135094643,1.624684572,0,0,0
SJ3_2040_1980,N42021,0.378551304,3.580706596,2.599334717,5.278556824,5.321446419,1.244886875,0.219685927,3.949120522,1.144712567,0.41495955,0.563602388,4.477319717,5.486694813,3.999938011,0,0.028411079,7.03188467,4.658874989,10.716451645,14.328042984,35.02678299,0,0,0,0,0,0.486698627,0,0,0,0,0,0,0,0,59.914810181,3934.414794922,7.187887192,74.718208313,414.551269531,30.609365463,0,0,0
SJ3_2250_2230,N42021,0.715582609,4.931454182,3.579891443,7.269835472,10.072737694,1.714494586,0.302557915,5.438845158,1.576863647,0.571494401,0.776211202,6.16635704,10.385463715,7.571264267,0,0.045034945,18.221257567,35.027150288,5.557531416,19.280888595,161.2605896,0,0,0,0,0,1.520180821,0,0,0,0,0,0,0,0,17.310508728,1179.554588318,0.000321414,49.894721508,47.557762146,5.778339505,0,0,0
SW2_1950_1940,N42021,65.457618713,372.108703613,270.124145508,548.55090332,921.531005859,129.369232178,22.829864502,410.394470215,118.96231842,43.12279129,58.569431305,465.285888672,950.145446777,692.680664063,0,3.395573616,352.884735107,694.786499023,151.142715454,463.870910645,2875.539550781,0,0,0,0,0,30.779724121,0,0,0,0,0,0,0,0,264.945037842,17398.849609375,339.101226807,651.677856445,1275.108032227,273.905609131,0,0,0
SW2_2020_1940,N42021,127.677612305,1084.715209961,787.425292969,1599.053588867,1795.640258789,377.117706299,66.550186157,1196.320068359,346.784393311,125.705062866,170.732894897,1356.33203125,1851.395996094,1349.715576172,0,7.539214611,508.440734863,789.794555664,159.916748047,506.624603271,4479.986328125,0,0,0,0,0,43.711063385,0,0,0,0,0,0,0,0,348.728607178,22901.2890625,1141.621704102,1164.913208008,2365.093261719,466.188842773,0,0,0
SW3_1870_1800,N42021,152.208450317,1111.435913086,806.823852539,1638.448608398,2141.834228516,386.407531738,68.189567566,1225.790161133,355.351257324,128.80166626,174.939239502,1389.748291016,2208.3359375,1609.933837891,0,9.018223763,754.821971655,1065.063983917,348.303381741,892.932367563,5714.605791092,0,0,0,0,0,59.313671112,18.697919846,61.935005188,4.407133579,34.704338074,94.317962646,1.451645851,5.157578945,19.564056396,1004.047363281,66213.702362061,2657.024414063,2541.119869232,6361.894339561,2600.335586071,0,0,0
ZZ0_9999_9999,N42021,338.557037354,2217.156738281,1609.497436523,3268.467529297,4764.987792969,770.82824707,136.028503418,2445.27734375,708.841003418,256.941040039,348.978179932,2772.344482422,4912.942871094,3581.662841797,0,19.560102463,2530.051667929,5126.316918373,910.097278595,3857.044494629,18409.226924896,886.170532227,4274.629394531,523.904418945,2616.034423828,6027.975585938,305.681274414,0,0,0,0,0,0,0,0,2372.949462891,156056.55380249,2972.957363129,6939.20134455,11316.573421478,2792.984867096,0,0,0
SW1_1170_1270,N42023,0.003033174,0,13.659351349,12.87866497,38.662841797,0,0,0.728317618,4.712957859,0.630841851,1.842635155,4.374376297,110.610191345,66.437599182,0,0.223086014,57.23008728,121.854049683,57.841053009,114.532997131,320.545227051,0,0,0,0,0,8.340578079,0,0,0,0,0,0,0,0,282.08203125,18523.515625,81.485778809,108.689842224,162.904510498,138.79309082,0,0,0
SW2_1240_1270,N42023,0.036318537,0,181.123168945,170.803649902,204.828994751,0,0,9.659328461,62.504817963,8.365432739,24.437866211,58.014427185,585.993591309,351.976898193,0,1.335489511,156.31993103,195.014480591,114.713470459,223.024108887,597.00793457,0,0,0,0,0,15.962118149,26.875490189,75.299263,11.644638062,35.085487366,77.062957764,2.804097891,0.984714031,20.733852386,756.307189941,49664.49609375,736.054382324,510.532684326,1723.550292969,432.743438721,0,0,0
SW2_1360_1430,N42023,0.002786729,0,16.534168243,15.588788986,35.647315979,0,0,0.881581187,5.704751968,0.763604999,2.230398893,5.294911861,101.983100891,61.255706787,0,0.239297956,48.963100433,88.070411682,143.904907227,331.893585205,334.761077881,0,0,0,0,0,11.760513306,0,0,0,0,0,0,0,0,548.135559082,35994.36328125,251.167160034,1599.953125,889.608459473,385.87802124,0,0,0
SW3_1090_1091,N42023,0.000158009,0,1.320973992,1.245431185,1.82345736,0,0,0.07043194,0.45576933,0.06100167,0.178191155,0.42302683,5.216695309,3.133379936,0,0.015081158,12.767705917,9.312308311,16.960922241,31.175291061,55.407939911,0,0,0,0,0,1.559164643,0,0,0,0,0,0,0,0,119.276863098,7832.535644531,86.921218872,8.284977913,120.217979431,108.039154053,0,0,0
